NAME	TITLE	SCORE	
C2orf81		0.34029433	
INAFM2		0.3402298	
SLMAP		0.3402242	
RNF168		0.33993548	
ARHGAP18		0.3398001	
LCLAT1		0.33970743	
TEF		0.33962953	
ZNF571		0.3395739	
TMEM179B		0.3394062	
TMEM39A		0.3393238	
REEP4		0.33932158	
ALDH1A1		0.3392359	
SEPTIN7-AS1		0.33920398	
TMEM9		0.33911812	
BCL9L		0.33896568	
USP28		0.33891916	
USP13		0.3387695	
ANKS6		0.3384041	
GRTP1		0.3383451	
COBLL1		0.33824998	
CCDC102A		0.33812302	
SPARC		0.33796227	
FGD6		0.33793765	
PDIA6		0.337801	
HSPG2		0.3377049	
LXN		0.33762732	
CABLES2		0.337235	
MCRIP2		0.336771	
ASB7		0.33664912	
NUDT17		0.3364657	
RFX2		0.33638155	
POR		0.33589476	
COX14		0.3357272	
AGAP6		0.33567175	
MT1X		0.33546507	
GOLGA3		0.33518362	
AREL1		0.3348944	
PTPN3		0.33458045	
EPHB4		0.3345215	
ARSA		0.3338218	
KSR2		0.33329293	
GGH		0.33277607	
AP3B1		0.33269477	
MYRF		0.33238518	
NAA35		0.33236712	
RAB30		0.33181775	
SHD		0.3318034	
TRIM39		0.331755	
RAMP2-AS1		0.331556	
JADE3		0.33142278	
FAM86B3P		0.33127913	
GFER		0.33127496	
DPP8		0.33125517	
NOTCH2		0.3310568	
SCARF2		0.33104822	
ATP1B3		0.33016965	
MROH8		0.33011174	
PRDX6		0.32974508	
MRS2		0.32968348	
ARMCX5		0.32968295	
DBP		0.3296743	
SLC2A4RG		0.3296517	
LRCH1		0.32964766	
CHD7		0.3296106	
ZNF90		0.32949698	
FAS		0.32898515	
SH3TC2		0.32840353	
ATP6V0D1		0.32832947	
DDX50		0.32828885	
LARP6		0.3277434	
PTBP1		0.32733166	
BCKDK		0.3273215	
TMEM126B		0.32711294	
BICC1		0.32700583	
RASSF7		0.32598457	
TIMM29		0.32581475	
HYAL2		0.32559985	
BCAS3		0.32549182	
NADK		0.32548806	
NECTIN3		0.3254636	
SMG9		0.32515705	
CFL1		0.32504916	
POLR1A		0.32479003	
TMEM223		0.32471454	
HCCS		0.32465696	
F11R		0.32460332	
SUCO		0.32455558	
BNIP2		0.32455343	
BNIP3L		0.3244507	
CA5BP1		0.32431084	
ECHS1		0.32428133	
VPS13D		0.32415935	
BLMH		0.32413784	
ERF		0.3240955	
PSTPIP2		0.32400677	
GFPT2		0.32387266	
ELK1		0.32322672	
ADAMTSL4		0.32301658	
CAMK2D		0.32284302	
MEF2C		0.32266033	
KCNJ14		0.32217604	
PTGES2		0.32209727	
FBXO5		0.32209027	
SENP5		0.32193294	
BLVRA		0.3218855	
TYMS		0.3218607	
GOLPH3		0.32172474	
IQCE		0.321438	
TIMM44		0.32059926	
ASAP3		0.32056016	
VSIG10L		0.32036522	
NEK7		0.32008278	
NAMPT		0.32005548	
PANO1		0.32003298	
TPCN1		0.3199177	
EFCAB14		0.31991452	
EFHD2		0.3197199	
APIP		0.31965744	
MAN2A1		0.31949005	
LIMCH1		0.31947932	
MYH9		0.31935072	
STT3A		0.3193326	
SLCO5A1		0.31924182	
SLC35G1		0.31905076	
SLC30A10		0.31851655	
USP39		0.318041	
NMNAT1		0.31784856	
BRI3BP		0.31770024	
IDE		0.31769565	
IFIT1		0.3175877	
SNX5		0.31737757	
GUF1		0.3173103	
EPHA10		0.31698325	
STXBP2		0.31686655	
AFAP1L2		0.31676748	
PIPOX		0.31669042	
UNC50		0.3165015	
AGO2		0.3159224	
PRRC2A		0.3158757	
GPX3		0.31569734	
SLC2A1-AS1		0.31543884	
EIF2S3		0.3152014	
CCDC8		0.31517875	
H2AX		0.31515983	
MTMR6		0.3148807	
NOMO2		0.31483728	
EFR3A		0.31473258	
WDR41		0.3147015	
LSG1		0.3146706	
SSR4		0.31442606	
RAVER1		0.3143068	
PRKD3		0.31419194	
OXTR		0.3138132	
MRPL34		0.31355193	
CDH20		0.31351784	
ST13		0.31349856	
SYNGR2		0.31339952	
PROB1		0.3133012	
NR2F1-AS1		0.31327182	
CD164		0.31319097	
PRKDC		0.31310037	
SLC9A8		0.31296632	
APLP2		0.31270552	
CHP1		0.31251237	
PDLIM2		0.31245592	
TTC17		0.31199718	
SRGAP3		0.31186202	
STARD9		0.3117506	
LRR1		0.31173885	
ADAT3		0.3114834	
INPP5J		0.31137568	
UEVLD		0.31135154	
ASCC3		0.31134602	
NUDT6		0.31079015	
LSM12		0.31067112	
IFI16		0.31049863	
ISG20L2		0.31043375	
LRRC23		0.3104045	
TMEM33		0.31031066	
UPP1		0.3102399	
ZNF581		0.30965626	
MFSD1		0.3096209	
GPR137		0.30949065	
GHITM		0.3091276	
TATDN3		0.3088831	
TXNDC12		0.30883974	
DYNC2LI1		0.3087655	
SERINC5		0.30871546	
CDC42SE1		0.30856007	
SSPO		0.3085527	
SERPINH1		0.30843878	
CX3CL1		0.30818415	
CMSS1		0.30813178	
FAM167A		0.3081294	
FAM133A		0.30792722	
TSPAN12		0.30770957	
DACT3		0.30770412	
JAG1		0.30754608	
LCOR		0.3075328	
DCK		0.3073626	
PSMG4		0.30728653	
RTN4		0.307247	
RAB5A		0.30721474	
TMOD3		0.30691946	
GSTO1		0.30680197	
PLIN3		0.3067325	
PDE4D		0.30670273	
MLH1		0.3066168	
SAP130		0.30646318	
WTIP		0.3064167	
NR2C1		0.30584362	
ZNF451		0.30562246	
TDRD3		0.30560112	
VEGFA		0.30551228	
KIAA0100		0.305506	
NUMB		0.30534106	
CBL		0.30514014	
PRDM5		0.305116	
PEX5		0.30504954	
RPL36		0.30486652	
SH3BGRL3		0.30482054	
SNAPC2		0.30473548	
TMEM17		0.3046973	
ADCY5		0.30397287	
MRRF		0.30391905	
KIAA0825		0.30391827	
PHLDA3		0.30380002	
TRAF3IP1		0.30370712	
LITAF		0.30347112	
SCAMP1-AS1		0.30343062	
HOMER3		0.30328834	
WDR11		0.3032019	
CATSPER2		0.30310166	
HIBADH		0.302804	
ZNF699		0.3021705	
LEPROT		0.30210006	
FHL3		0.30205587	
LINC02210		0.30197144	
C1orf174		0.30194595	
OSBPL1A		0.3018632	
FOXP2		0.30185968	
GABARAP		0.30164057	
SMG1P3		0.3014796	
CLMN		0.30142206	
CCDC148		0.30138123	
FBXO34		0.30114168	
RPS10		0.30104604	
HIVEP2		0.30086797	
CDC6		0.30042213	
ZNF547		0.3004139	
POGLUT3		0.30012798	
MRPS31P5		0.30008614	
TIAM1		0.2999332	
SH3GL1P1		0.29983675	
RFTN2		0.29887888	
ATP6V0C		0.2988547	
GUK1		0.29883888	
CGRRF1		0.2987017	
CLTC		0.2986826	
RNF217		0.29851368	
GLUD1		0.29814586	
MANF		0.2975867	
NCLN		0.2975295	
AJAP1		0.29746866	
PEX10		0.29686993	
CFAP70		0.2967726	
ARID3A		0.29662046	
DPCD		0.29654443	
PIK3C2A		0.29652303	
ZDHHC3		0.29651505	
ZNF45		0.2962183	
PLEKHG1		0.2961073	
BCAT2		0.29574004	
ZNF354A		0.2954798	
POLR2D		0.2952356	
RAB3GAP2		0.29500362	
COQ10A		0.29477277	
EIF2S1		0.29475483	
MYL5		0.2946416	
PEG10		0.29449677	
SNHG3		0.2943596	
MRPS16		0.29409146	
PDCD11		0.2937674	
PIGS		0.2935316	
FLRT3		0.2933986	
SNX8		0.2933667	
CS		0.29318464	
RNF207		0.29316315	
DUSP14		0.2931404	
CCDC157		0.29309344	
MRPL19		0.2929751	
CLTB		0.29292935	
CPNE2		0.29285648	
LMLN		0.2926987	
DHFR		0.2925634	
DARS2		0.29234502	
NME5		0.29221633	
RPL34		0.2917616	
PLEKHA5		0.2916986	
TRIP12		0.2914932	
RBBP8		0.29145938	
NME1		0.29138085	
RCC2		0.2913555	
HAUS4		0.29133552	
LSM10		0.29124165	
DCAF5		0.2911651	
TRIM44		0.2910011	
LRP2		0.29100034	
DIAPH1		0.29097256	
ATP5MC3		0.29094842	
NAA20		0.29093412	
ETHE1		0.2909291	
RAD51B		0.29032794	
CARMIL1		0.29017472	
ZNF30		0.29006475	
BMP1		0.29005238	
CITED2		0.28982782	
RXRG		0.28982258	
TFDP2		0.28977466	
LTBP4		0.28929296	
MAP3K1		0.289235	
OSBPL9		0.28911835	
FAT1		0.2890214	
POGLUT2		0.28899986	
IST1		0.28889748	
BACE2		0.2883688	
ALG11		0.28817934	
CHD4		0.28796157	
DESI1		0.28757387	
C16orf70		0.2874838	
NORAD		0.2874714	
TES		0.28740376	
CSNK1G2		0.2871058	
FAM86C2P		0.28702056	
VEGFC		0.28682855	
WASHC2C		0.28681827	
MRPL57		0.28676307	
CUTC		0.28672382	
PIEZO2		0.28671998	
DRAP1		0.28670982	
MORN1		0.28632092	
COX5A		0.28578407	
STRN3		0.28567636	
NCL		0.28507844	
KIF9-AS1		0.284561	
RPS6KA1		0.28451884	
RAB5IF		0.28432018	
RAP2C		0.284131	
TRPT1		0.28405136	
PDIA4		0.2840411	
ZDHHC7		0.2839586	
STARD10		0.28395835	
KLHL5		0.28388795	
ARL4D		0.28385365	
TRIP6		0.28377354	
MYL6B		0.2837611	
TMEM150C		0.28366345	
CHMP2A		0.28339672	
SNHG11		0.28277802	
CPLX2		0.28261286	
NAPRT		0.28251946	
VPS53		0.2825051	
SLC8A2		0.28247485	
PSMD13		0.28208342	
ABHD3		0.2817672	
COA4		0.28170106	
EIF4A3		0.28148443	
EEF2K		0.28145576	
TYW1		0.2814313	
TCOF1		0.28131345	
SUMO3		0.28072494	
POLE3		0.28066653	
SBDSP1		0.2805736	
SGMS1		0.28043517	
ESYT1		0.2801433	
CRACR2B		0.2800769	
EMC2		0.27959856	
KIF5B		0.27945822	
TMEM135		0.27936974	
MAP2K4		0.27869442	
NCR3LG1		0.27838942	
MID1		0.27832982	
S1PR3		0.278291	
MRPL16		0.27812672	
SOCS6		0.27803245	
ZNF101		0.27760193	
HERPUD2		0.2775985	
STEAP2		0.2775883	
HGSNAT		0.27749005	
ST6GALNAC6		0.2774892	
TMEM187		0.2774509	
TMEM132A		0.27708757	
POC1B		0.27638486	
PRX		0.27628982	
MMS22L		0.27622116	
MEGF6		0.27621603	
DDX31		0.27597344	
IGF1R		0.2757893	
ABHD13		0.2757813	
TSR2		0.27541912	
C12orf60		0.27537805	
ABCD1		0.2753451	
ZNF543		0.27519447	
CYBC1		0.27485976	
SDHAF2		0.274833	
CERS1		0.2746979	
BUD31		0.27437225	
C22orf46		0.27430296	
UTRN		0.2740088	
P2RX4		0.27386418	
YIF1B		0.27373663	
SMU1		0.27363378	
RCAN3		0.273513	
UNC5B		0.27349335	
BICD2		0.27346992	
RANGRF		0.273465	
NPIPB5		0.27314433	
TWSG1		0.27304614	
ZNF81		0.27293947	
SH2D3C		0.2727693	
RASSF5		0.27261177	
COA8		0.27232516	
PRKD2		0.27231997	
SLC30A5		0.27222484	
LPIN3		0.2721477	
RHOQ		0.27196264	
RBM26-AS1		0.2718661	
ABAT		0.27154124	
AXIN1		0.27149525	
INTS14		0.27137768	
MAN1B1-DT		0.2713386	
TAF1		0.27132908	
NINL		0.2707124	
VMAC		0.2706852	
CTSA		0.27059072	
ANKDD1A		0.27054828	
TNC		0.2703623	
PSMD11		0.27020353	
TLE1		0.27019042	
TRPV3		0.2700651	
ENDOG		0.26989815	
PAX5		0.2696442	
ZNF790		0.2693865	
EIF1AD		0.2693406	
SLC30A6		0.26929572	
CRELD2		0.26904312	
MRPL4		0.2687718	
LIG4		0.2686958	
TM9SF3		0.26868117	
ZNF655		0.26817882	
SNUPN		0.26793662	
INTS13		0.26791856	
HSPE1		0.26781553	
CNNM2		0.2675447	
SH3GL1		0.26745492	
PPA1		0.26740387	
TBC1D9B		0.26739615	
FH		0.26730677	
TP53INP1		0.2671806	
PSME3		0.2669338	
HACD4		0.26689515	
ADGRV1		0.26684207	
MRPL10		0.2668117	
DYRK2		0.26631123	
LONP2		0.26575583	
AVIL		0.265581	
RPN1		0.2654945	
COL4A5		0.26539242	
CHCHD10		0.2653881	
CTPS2		0.2652988	
SETD3		0.26526105	
EPN1		0.26525652	
DAPL1		0.26506335	
CYP7B1		0.26492316	
AAGAB		0.26480424	
PIGF		0.2647662	
SLC46A3		0.26469865	
ACER3		0.26464963	
NSUN7		0.2645795	
RAD51D		0.2644531	
ATP1A2		0.26434	
RAB36		0.26424623	
NKIRAS1		0.2641498	
PEMT		0.2640809	
GAL3ST4		0.26407462	
MACROD1		0.2637279	
CDK2		0.26363915	
PPP1CA		0.26360574	
RAMAC		0.26339728	
MPI		0.26271775	
TRA2B		0.2625471	
OXSR1		0.26247975	
OSBP		0.262129	
AGPAT1		0.2617724	
BCL2L2		0.26170397	
GNA12		0.26157486	
MDH2		0.26108453	
CCDC126		0.26096073	
PDE7B		0.26052597	
CCDC163		0.26050964	
NOP14-AS1		0.2604414	
MAOA		0.2602033	
ISG15		0.26007396	
PCDHA1		0.26005006	
KBTBD11		0.25993866	
AK7		0.25971016	
NDUFA1		0.25962156	
FAH		0.25927335	
SERPINB6		0.25925502	
ACADS		0.25914708	
CYB5D1		0.25910935	
EFTUD2		0.25906911	
PIPSL		0.2589829	
GSTP1		0.25891948	
ZNF574		0.2589114	
TCEA1		0.25850856	
ZNF770		0.25850734	
SIK2		0.2585038	
DFFA		0.25836584	
IFT74		0.25836015	
CCDC58		0.25817057	
SERPING1		0.2576259	
ZNHIT1		0.257619	
ELF2		0.25739884	
EIF4G1		0.25738052	
GALNT18		0.25734243	
CSKMT		0.2573379	
CDK20		0.25684172	
LRRC17		0.2565819	
PALMD		0.25657776	
FGFR1OP2		0.25651366	
KIAA0895		0.25648838	
IMPDH1		0.2563053	
RPL9		0.25620005	
APLF		0.25614277	
HSPBAP1		0.25609824	
EIF4E2		0.25578073	
PDPN		0.2557074	
PWWP3B		0.25569382	
STK17A		0.25567973	
SIAE		0.25567076	
SPATA2		0.25543794	
ABL2		0.25530037	
NDE1		0.2552827	
KPNB1		0.25521007	
MICALL1		0.25518003	
BLOC1S5		0.25515902	
MAP4K2		0.25504592	
SMIM27		0.25500023	
PRAF2		0.25496513	
CDV3		0.25476128	
PRNP		0.25449663	
NTAN1		0.25441983	
CAST		0.25427735	
IL17RD		0.25416803	
FUT10		0.25399056	
NCAPG2		0.25364745	
SEC24A		0.2535218	
CATSPERG		0.2534591	
EIF2AK1		0.25330567	
KIAA1958		0.2532137	
RAB9A		0.25302222	
CCDC150		0.25300306	
PTK7		0.25292847	
PLEKHG3		0.25275615	
GPR27		0.25274792	
TRIT1		0.2527443	
KCTD11		0.25230545	
FBRS		0.25229564	
TNFRSF25		0.25224385	
HERC5		0.25217	
GPATCH3		0.25189885	
GLIS2		0.25180277	
RGP1		0.25177434	
USP22		0.25176865	
ZNF546		0.25147018	
PTMS		0.25138646	
HIVEP1		0.25114733	
PRPF8		0.25114647	
EIF5A		0.2511256	
SEC31A		0.2510804	
MAGT1		0.25093135	
TOP1		0.2508872	
EZR		0.2508544	
TCEAL1		0.25072008	
MSRB3		0.25065252	
CEP85		0.25049412	
RABL3		0.25043502	
KCNN1		0.25030938	
SEM1		0.2502358	
NBPF15		0.25022244	
RPS25		0.25010976	
SMCO4		0.25008374	
BCL6		0.25000256	
FBXL20		0.2499725	
C15orf41		0.24992844	
VPS37B		0.24990699	
RPS17		0.24975345	
C6orf47		0.24974598	
ANP32E		0.24972622	
HDAC7		0.24965127	
ARL13B		0.24946314	
CLEC2D		0.24943776	
SEC11A		0.24933223	
ZNF512B		0.24923855	
INPPL1		0.24917026	
KYAT3		0.2490998	
SLITRK2		0.24892531	
KRT10		0.24887544	
SUGCT		0.24887446	
NDC1		0.24882698	
ACBD7		0.24881242	
TRDMT1		0.24875504	
PET117		0.2484969	
WTAP		0.24841893	
PLEKHA3		0.24839969	
PROSER1		0.24833933	
RNF43		0.2482704	
TBK1		0.24813753	
EP400P1		0.24783067	
PLEKHG4B		0.24772424	
NID1		0.24770266	
LSM8		0.24765165	
ERAP1		0.24755375	
DRD2		0.24752752	
KIF1C		0.24721381	
PGM5		0.24704759	
SLC9A9		0.24697867	
NEK6		0.24680911	
EIF4G3		0.24671105	
TBC1D13		0.24661306	
CACNA1H		0.24640213	
TMEM256		0.2462426	
PINX1		0.2461245	
GNG5		0.24602863	
VAPB		0.24587367	
CPSF2		0.24577332	
TBC1D1		0.2454458	
TRPS1		0.2453486	
MACROH2A1		0.24533196	
VPS26A		0.2452457	
C8orf76		0.24522784	
CCNQ		0.24520358	
SAPCD2		0.24503742	
ISY1		0.24499175	
ARPC4		0.24481541	
PPP1R32		0.24472214	
ZKSCAN8		0.24425334	
C16orf46		0.24412543	
TCERG1		0.2439552	
TOR1A		0.24392493	
ZBTB7B		0.24391691	
HSP90B1		0.24373807	
ZNF438		0.24368683	
MICOS13		0.24364695	
HPS4		0.24359557	
USP43		0.2435154	
FSTL5		0.24348369	
SHANK3		0.24344043	
PLEKHH2		0.24341516	
SLC25A20		0.2433465	
ARHGDIB		0.24302197	
IQCH		0.24301873	
PCBD2		0.24265724	
UGDH		0.24235602	
SGK1		0.24226475	
ANXA2		0.24220718	
RPL23		0.24205641	
PRPF38A		0.24175338	
PTPN23		0.24174953	
SMIM19		0.24168143	
MMP24OS		0.24147783	
ADGRL1		0.241399	
MFAP2		0.24136902	
SPHK1		0.24131377	
ATP6V0E1		0.24109526	
CHODL		0.24100628	
CALML4		0.2409493	
LRRC10B		0.24092057	
SMIM10L1		0.24087259	
STXBP5		0.24063708	
CHD1L		0.24050413	
P2RX6		0.24049401	
TMEM87A		0.23989224	
DECR1		0.23974489	
SRD5A3		0.23972762	
ODF2L		0.23969588	
MORC4		0.23963569	
PSMA1		0.23948225	
DAPK2		0.23947708	
ANTXR1		0.23940068	
CHAMP1		0.23923855	
ENY2		0.23923546	
GNB1L		0.23913336	
CDHR3		0.23908073	
C2CD2		0.23883587	
LIG3		0.2388076	
NLRP1		0.23877299	
SLC18B1		0.23873	
PSMD12		0.23862812	
ADRM1		0.2384486	
ABI2		0.23833515	
SNAP23		0.2382261	
NECAB3		0.23778708	
AMMECR1		0.23777306	
COL22A1		0.23768376	
FZD1		0.23747319	
EEF1AKMT3		0.23744176	
NRIP1		0.23729089	
REV3L		0.23722132	
ZNF592		0.23667401	
SCAMP2		0.23665589	
MCU		0.23665275	
PSMD6		0.23659386	
FANCD2		0.23657477	
MDK		0.23655176	
RBSN		0.2360768	
ZDBF2		0.23577487	
MAPRE1		0.23563203	
ETFDH		0.23558861	
CCDC159		0.23524743	
SF1		0.23514354	
SCO1		0.23485757	
ARIH1		0.23448351	
DBF4		0.2344569	
MAP2K6		0.23431572	
CDC25A		0.23429693	
ATAD2		0.23421907	
NUP37		0.23386075	
SGPP1		0.23361853	
RASSF1		0.23353647	
FAM83H-AS1		0.23333539	
NPEPPS		0.23317714	
SYDE1		0.23310153	
SPATA7		0.23304634	
RPS15A		0.23295379	
KIAA0513		0.23263972	
FNBP4		0.2325237	
ERMARD		0.23250909	
KDM4D		0.23245113	
GRK4		0.23242927	
SGK3		0.23224139	
ITPR1		0.23211402	
RPL5		0.23211199	
ATG3		0.23209943	
NPM1		0.2320666	
SSBP1		0.23166068	
STXBP3		0.23162813	
SLC17A5		0.23160866	
WDR60		0.23156686	
UBA1		0.2314723	
LNPEP		0.23146966	
N4BP2		0.23132652	
PPP5C		0.23115806	
IBTK		0.23106536	
ANXA5		0.23104529	
PSPH		0.2310445	
SALL2		0.23092574	
PIK3R4		0.23089634	
ZKSCAN5		0.2308222	
ZNF267		0.23076887	
PRKCQ		0.23067899	
NBPF3		0.23054005	
PER2		0.2304846	
TMEM268		0.23046945	
GALM		0.23034878	
PCF11		0.22978626	
CNDP2		0.22951666	
MOGS		0.22951278	
NUP98		0.22947377	
IQCN		0.22945738	
SLC30A7		0.22943406	
KIF17		0.22930075	
AGTPBP1		0.22926399	
PPP1R12A		0.22914326	
PCBP2		0.22906622	
STPG1		0.22903776	
TMEM150A		0.22874692	
DLEU1		0.2286619	
ATAD1		0.22850774	
CNN3		0.22848502	
MAPK4		0.22830075	
WDFY2		0.22821473	
C3orf33		0.22819206	
GLMN		0.22801583	
TTC8		0.22795334	
NACC1		0.22780171	
DENND10		0.2277755	
POLH		0.227659	
RAD17		0.22763334	
KCTD21		0.22724819	
RAP1B		0.2268073	
VWCE		0.22665721	
LAMB1		0.2266193	
SLC25A3		0.22644368	
CCDC138		0.22610684	
PANX2		0.22609492	
CDC14A		0.2260142	
RPL27		0.22568123	
PINK1-AS		0.22550626	
TMEM230		0.22548738	
SPAG1		0.22536123	
DLST		0.22528584	
CFAP58		0.22527175	
KDM6B		0.22526643	
NGLY1		0.22489324	
IQCB1		0.22485857	
SAV1		0.2246699	
HIF1A		0.22452559	
USP30		0.22447035	
RGS20		0.22436583	
RNMT		0.2242861	
ZSCAN25		0.22421767	
DMXL2		0.2242071	
CHEK2		0.22420079	
GLE1		0.2240533	
DACT1		0.22393785	
FERMT2		0.22374286	
TGFB1		0.2235067	
RANGAP1		0.22308649	
FOCAD		0.22304998	
ANGPTL2		0.22295356	
MTHFD1		0.22294241	
C1orf198		0.22294053	
TMEM231		0.22293513	
CCNC		0.2229328	
OGFOD3		0.22275174	
DNAJC2		0.22266044	
CDH23		0.22264567	
C8orf58		0.22261278	
RPL3		0.22260131	
SPG21		0.22256775	
FZD3		0.22239067	
C8orf88		0.22238056	
EPS8L2		0.22215456	
ALG9		0.22212306	
GTF2E1		0.22197269	
TCAF1		0.2218639	
MED27		0.2218005	
PTENP1		0.22174987	
SEC14L1		0.22163464	
TRIM16		0.22160514	
TRMT11		0.2214502	
CTNNAL1		0.22124666	
PCDHB14		0.22099565	
PBK		0.2209751	
RPL39		0.22092134	
TMEM116		0.22092012	
SARS1		0.2208802	
NUDT22		0.22080731	
NAT14		0.2206995	
JOSD1		0.22014284	
TYW5		0.22010733	
FAM102A		0.22008872	
SH2B3		0.2200797	
SLC11A2		0.21924798	
RFC5		0.21906723	
DTD2		0.21885663	
RASSF3		0.2185084	
GPBP1L1		0.21828155	
CCNJ		0.2182155	
NRBP1		0.2180709	
LGALSL		0.21803814	
ITGB8		0.21792996	
RAMP2		0.21790399	
TDP1		0.21766564	
TM2D1		0.21747285	
PTCHD4		0.21743219	
ETV5		0.21736223	
H2AZ1		0.21732287	
CRB2		0.21694201	
ZNF514		0.21667781	
ZBED3		0.2165868	
MAFG-DT		0.21649298	
QSOX1		0.21642677	
CNOT7		0.21634139	
SNX22		0.2162389	
PHACTR4		0.21589978	
GALNT10		0.21586165	
PIGK		0.21583758	
GLUD1P3		0.21563603	
IMPACT		0.21560577	
TTC23L		0.2155531	
CORO7		0.21550806	
TLN1		0.21545388	
ZNF598		0.21543711	
SYPL1		0.21524864	
ZGRF1		0.21522614	
PHF24		0.21513447	
TRIM24		0.21492842	
CDR2		0.214894	
CC2D1A		0.21455313	
RAB23		0.2145081	
RABGAP1L		0.21374746	
ADAMTS17		0.21342444	
CERS2		0.21342304	
VPS25		0.21339986	
GPX8		0.21338245	
SND1		0.21336065	
TMEM51		0.2133297	
FAM199X		0.21328293	
RBM22		0.21322353	
RSPH9		0.21319075	
HAT1		0.21310052	
UFD1		0.21302338	
FZD2		0.21274762	
ZNF799		0.21274419	
CLDN5		0.21254848	
CNKSR3		0.2124396	
NTN1		0.21217296	
SBF2		0.21211615	
TRIM37		0.21208143	
TSR1		0.21189053	
TMCO1		0.21176112	
NR6A1		0.21131465	
FAM227A		0.21130677	
SIMC1		0.21107663	
SULF1		0.2106859	
PLEKHB1		0.210674	
PSMD2		0.21053089	
GOLGA8B		0.21045968	
DDX39B		0.2104505	
RHOT1		0.21032776	
MAD2L2		0.21024784	
CRACD		0.21015319	
FN1		0.21015258	
THAP12		0.21007378	
STX16		0.20993787	
ATF1		0.2092628	
UBE2Q2P1		0.20914678	
FTH1		0.20888038	
YIPF1		0.20883435	
ATP13A3		0.20863436	
NME6		0.20863073	
LRRC4C		0.20833854	
BMT2		0.20826551	
C4orf36		0.2080692	
FARP2		0.20806135	
B3GNT5		0.20801477	
NRM		0.20794016	
SIKE1		0.20778964	
UHMK1		0.20774212	
CYFIP1		0.20772968	
FSTL3		0.20759605	
FAAH2		0.20753445	
CUL3		0.20705733	
SIAH2		0.20684874	
MLEC		0.20683272	
ZNF268		0.20660904	
TMEM170A		0.20654304	
ZBTB11-AS1		0.2064754	
ZNF497		0.20638838	
AMOT		0.20638596	
PELP1		0.20600833	
SPRTN		0.20564398	
LAMA2		0.20558977	
RSL1D1		0.2054094	
MRFAP1		0.20540316	
PEX13		0.2053367	
TMEM147		0.20523708	
LNP1		0.20518236	
MAF		0.20507441	
ACAP2		0.20495628	
TMEM140		0.20488232	
NF2		0.20479767	
OSTC		0.20476015	
CABLES1		0.20473136	
WDR73		0.20460531	
PAICS		0.20455961	
DUSP18		0.20431247	
MAPK14		0.2043025	
EDN1		0.20413426	
PSPC1		0.20412268	
PTPRG		0.20403162	
CCDC25		0.20378959	
GOLGA2P7		0.20373932	
IGFBPL1		0.20371437	
WNT5A		0.2036231	
RAB3D		0.20362104	
HAGH		0.20336528	
EMD		0.20329195	
PABPC1		0.20329188	
AK2		0.20300674	
GYG2		0.20300351	
NR4A2		0.20287059	
RECQL		0.20274241	
RNF19B		0.20273632	
RCN1		0.20261678	
SLC35F1		0.20207563	
RAB24		0.20201637	
TMEM109		0.20193005	
CEP76		0.20181456	
SLC26A1		0.20127243	
PRR11		0.201219	
NQO1		0.20085955	
PARD3		0.2008278	
SEZ6L2		0.20031618	
SHKBP1		0.20029087	
TMEM251		0.19995266	
SPACA9		0.19987579	
OCRL		0.19983457	
DGKA		0.19966166	
PIK3R1		0.19953844	
APOO		0.19951539	
GRHPR		0.19949728	
RNASEH1-AS1		0.19922596	
RFWD3		0.19911003	
CNOT9		0.19908412	
HBEGF		0.19906558	
ZNF8		0.19905731	
PPIB		0.1990043	
MIB1		0.19898614	
GCAT		0.19898336	
SLC25A10		0.19898298	
NFKBID		0.19880912	
PRRC1		0.19858366	
MAP7D3		0.19844392	
MZT2B		0.19841538	
TRMT10B		0.19824943	
CGNL1		0.19804388	
MLF1		0.19768606	
PSMC2		0.197665	
SPTBN5		0.19756374	
UNC119		0.1974211	
BET1L		0.19738206	
MEAK7		0.19692424	
MYO1D		0.19676965	
RFC1		0.19668259	
OGFR		0.19651511	
PLSCR1		0.19649345	
LNX2		0.19648083	
ZNF93		0.19638065	
INTS6		0.19634324	
NUP188		0.1963269	
OSTM1		0.19628884	
SMNDC1		0.19615132	
NBPF14		0.19611587	
SCOC-AS1		0.19608623	
SLC12A7		0.19598396	
LTV1		0.1959317	
SH3D19		0.19589587	
CHST11		0.19575202	
THAP5		0.1957368	
STAG3L2		0.1954484	
SLC8B1		0.1953522	
CHKB-CPT1B		0.19526367	
NIP7		0.19525108	
SDHC		0.19524282	
NAE1		0.19524139	
XYLT1		0.19523813	
FOXJ3		0.195194	
TTC25		0.19512191	
SLC7A8		0.19504285	
MAPKAPK5		0.19444276	
GINS4		0.19439189	
FAM219A		0.19431062	
SNX24		0.1943039	
MIDN		0.193998	
ARHGAP10		0.19392787	
EBPL		0.19387549	
RPLP2		0.19371176	
TRAFD1		0.19369343	
BEND3		0.19356811	
STAMBP		0.19326332	
SLC26A6		0.19324	
RABL6		0.19303787	
OSGIN2		0.19301157	
SYP		0.19298309	
ERMP1		0.19295356	
PSAT1		0.19280973	
GLO1		0.19278014	
SOD2		0.19267328	
HIF3A		0.19256797	
GSTCD		0.19237815	
ACSL1		0.1923276	
SDCCAG8		0.19207397	
HAPLN3		0.19200298	
ARHGEF37		0.19182576	
POU2F1		0.19181767	
EXD2		0.19164686	
FBF1		0.1916017	
SORD		0.19159675	
ZNF317		0.191327	
